"season","team","kicker","kicker_id","distance","wind","roof_type","fg_result"
2019,"CHI","E.Pineiro","00-0034173",19,9,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",20,9,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",42,9,"outdoors",0
2019,"CHI","E.Pineiro","00-0034173",41,9,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",42,2,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",54,2,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",41,2,"outdoors",1
2019,"DET","M.Prater","00-0023853",53,NA,"indoors",0
2019,"DET","M.Prater","00-0023853",52,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",29,11,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",43,11,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",24,11,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",33,NA,"indoors",1
2019,"HOU","K.Fairbairn","00-0032726",40,NA,"indoors",1
2019,"LV","D.Carlson","00-0034161",44,NA,"indoors",1
2019,"PHI","J.Elliott","00-0033787",37,23,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",53,23,"outdoors",0
2019,"SEA","J.Myers","00-0031492",42,NA,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",51,NA,"outdoors",0
2019,"ATL","M.Bryant","00-0020578",53,NA,"outdoors",0
2019,"ATL","M.Bryant","00-0020578",47,NA,"outdoors",1
2019,"SEA","J.Myers","00-0031492",54,NA,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",37,NA,"outdoors",1
2019,"TB","M.Gay","00-0035269",22,3,"outdoors",1
2019,"TB","M.Gay","00-0035269",48,3,"outdoors",1
2019,"TB","M.Gay","00-0035269",24,3,"outdoors",1
2019,"TEN","C.Parkey","00-0030850",51,3,"outdoors",1
2019,"TEN","C.Parkey","00-0030850",42,3,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",50,NA,"indoors",1
2019,"WAS","D.Hopkins","00-0030098",21,NA,"indoors",1
2019,"MIN","D.Bailey","00-0028660",29,NA,"indoors",1
2019,"WAS","D.Hopkins","00-0030098",30,NA,"indoors",1
2019,"MIN","D.Bailey","00-0028660",27,NA,"indoors",1
2019,"WAS","D.Hopkins","00-0030098",43,NA,"indoors",1
2019,"MIN","D.Bailey","00-0028660",40,NA,"indoors",1
2019,"PHI","J.Elliott","00-0033787",28,13,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",28,13,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",38,13,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",39,4,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",30,4,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",27,4,"outdoors",1
2019,"DEN","B.McManus","00-0029822",43,4,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",30,4,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",21,10,"outdoors",1
2019,"DAL","B.Maher","00-0030332",35,10,"outdoors",1
2019,"DAL","B.Maher","00-0030332",54,10,"outdoors",0
2019,"NYG","A.Rosas","00-0032870",25,10,"outdoors",1
2019,"DAL","B.Maher","00-0030332",52,10,"outdoors",1
2019,"DAL","B.Maher","00-0030332",28,10,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",26,10,"outdoors",1
2019,"LV","D.Carlson","00-0034161",32,6,"outdoors",1
2019,"LV","D.Carlson","00-0034161",45,6,"outdoors",0
2019,"DET","M.Prater","00-0023853",23,6,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",29,2,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",40,2,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",34,2,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",43,2,"outdoors",1
2019,"GB","M.Crosby","00-0025580",54,2,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",44,2,"outdoors",0
2019,"HOU","K.Fairbairn","00-0032726",52,6,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",30,6,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",58,6,"outdoors",0
2019,"HOU","K.Fairbairn","00-0032726",42,6,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",25,12,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",21,12,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",51,12,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",33,12,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",26,12,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",43,12,"outdoors",0
2019,"KC","H.Butker","00-0033303",24,15,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",29,15,"outdoors",1
2019,"KC","H.Butker","00-0033303",45,15,"outdoors",1
2019,"KC","H.Butker","00-0033303",54,15,"outdoors",1
2019,"KC","H.Butker","00-0033303",44,15,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",39,1,"outdoors",1
2019,"NE","N.Folk","00-0025565",22,1,"outdoors",1
2019,"NE","N.Folk","00-0025565",19,1,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",49,11,"outdoors",0
2019,"NYJ","S.Ficken","00-0033138",52,11,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",49,11,"outdoors",0
2019,"NYJ","S.Ficken","00-0033138",40,11,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",26,11,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",29,11,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",36,NA,"indoors",1
2019,"SEA","J.Myers","00-0031492",47,6,"outdoors",0
2019,"TB","M.Gay","00-0035269",50,6,"outdoors",0
2019,"TB","M.Gay","00-0035269",41,6,"outdoors",1
2019,"SEA","J.Myers","00-0031492",37,6,"outdoors",1
2019,"SEA","J.Myers","00-0031492",22,6,"outdoors",1
2019,"TB","M.Gay","00-0035269",45,6,"outdoors",1
2019,"SEA","J.Myers","00-0031492",40,6,"outdoors",0
2019,"TEN","R.Succop","00-0026968",43,5,"outdoors",0
2019,"CAR","J.Slye","00-0035192",35,5,"outdoors",1
2019,"TEN","R.Succop","00-0026968",56,5,"outdoors",0
2019,"CAR","J.Slye","00-0035192",49,5,"outdoors",0
2019,"TEN","R.Succop","00-0026968",44,5,"outdoors",0
2019,"BUF","S.Hauschka","00-0025944",42,18,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",29,18,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",33,18,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",39,18,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",37,8,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",54,8,"outdoors",1
2019,"TB","M.Gay","00-0035269",30,8,"outdoors",1
2019,"TB","M.Gay","00-0035269",45,8,"outdoors",1
2019,"TB","M.Gay","00-0035269",41,8,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",37,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",29,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",36,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",47,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",28,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",48,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",30,NA,"indoors",1
2019,"CIN","R.Bullock","00-0029421",42,9,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",39,9,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",27,10,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",34,10,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",47,10,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",53,10,"outdoors",0
2019,"CAR","J.Slye","00-0035192",50,6,"outdoors",1
2019,"GB","M.Crosby","00-0025580",47,6,"outdoors",1
2019,"DET","M.Prater","00-0023853",22,12,"outdoors",1
2019,"DET","M.Prater","00-0023853",54,12,"outdoors",1
2019,"KC","H.Butker","00-0033303",30,9,"outdoors",1
2019,"KC","H.Butker","00-0033303",41,9,"outdoors",1
2019,"KC","H.Butker","00-0033303",43,9,"outdoors",1
2019,"KC","H.Butker","00-0033303",39,9,"outdoors",1
2019,"KC","H.Butker","00-0033303",52,9,"outdoors",0
2019,"LV","D.Carlson","00-0034161",40,9,"outdoors",1
2019,"LV","D.Carlson","00-0034161",22,9,"outdoors",1
2019,"LV","D.Carlson","00-0034161",53,9,"outdoors",0
2019,"LAC","M.Badgley","00-0034084",27,9,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",56,12,"outdoors",0
2019,"LA","G.Zuerlein","00-0029621",30,12,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",33,12,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",47,NA,"indoors",1
2019,"IND","A.Vinatieri","00-0016919",25,NA,"indoors",1
2019,"IND","A.Vinatieri","00-0016919",39,NA,"indoors",1
2019,"MIA","J.Sanders","00-0034794",48,NA,"indoors",1
2019,"MIA","J.Sanders","00-0034794",48,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",57,NA,"indoors",0
2019,"MIN","D.Bailey","00-0028660",26,NA,"indoors",1
2019,"MIN","D.Bailey","00-0028660",27,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",23,NA,"indoors",1
2019,"NYJ","S.Ficken","00-0033138",54,8,"outdoors",0
2019,"NYJ","S.Ficken","00-0033138",53,8,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",35,8,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",43,3,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",39,3,"outdoors",1
2019,"SEA","J.Myers","00-0031492",46,3,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",47,3,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",47,3,"outdoors",0
2019,"SEA","J.Myers","00-0031492",42,3,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",26,0,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",43,0,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",43,0,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",38,11,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",38,11,"outdoors",0
2019,"ATL","Y.Koo","00-0033702",23,11,"outdoors",1
2019,"CAR","J.Slye","00-0035192",31,11,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",29,11,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",51,13,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",34,13,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",21,13,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",48,0,"outdoors",0
2019,"CHI","E.Pineiro","00-0034173",47,0,"outdoors",0
2019,"LA","G.Zuerlein","00-0029621",38,0,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",53,13,"outdoors",0
2019,"CIN","R.Bullock","00-0029421",40,13,"outdoors",1
2019,"LV","D.Carlson","00-0034161",20,13,"outdoors",1
2019,"DAL","B.Maher","00-0030332",30,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",34,NA,"indoors",1
2019,"DEN","B.McManus","00-0029822",47,NA,"indoors",1
2019,"DEN","B.McManus","00-0029822",29,NA,"indoors",1
2019,"DEN","B.McManus","00-0029822",41,NA,"indoors",1
2019,"DEN","B.McManus","00-0029822",43,NA,"indoors",0
2019,"BAL","J.Tucker","00-0029597",43,10,"outdoors",0
2019,"HOU","K.Fairbairn","00-0032726",43,10,"outdoors",0
2019,"BAL","J.Tucker","00-0029597",34,10,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",46,10,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",34,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",46,NA,"indoors",0
2019,"LAC","M.Badgley","00-0034084",27,7,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",26,7,"outdoors",1
2019,"KC","H.Butker","00-0033303",41,7,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",49,7,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",42,13,"outdoors",1
2019,"NE","N.Folk","00-0025565",35,13,"outdoors",1
2019,"NE","N.Folk","00-0025565",22,13,"outdoors",1
2019,"NE","N.Folk","00-0025565",39,13,"outdoors",1
2019,"NO","W.Lutz","00-0032569",44,4,"outdoors",1
2019,"NO","W.Lutz","00-0032569",26,4,"outdoors",1
2019,"TB","M.Gay","00-0035269",55,4,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",44,8,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",29,8,"outdoors",0
2019,"NYJ","S.Ficken","00-0033138",49,8,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",44,10,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",45,10,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",50,10,"outdoors",0
2019,"LA","G.Zuerlein","00-0029621",32,5,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",46,5,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",34,5,"outdoors",1
2019,"NO","W.Lutz","00-0032569",41,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",41,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",52,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",28,NA,"indoors",0
2019,"NO","W.Lutz","00-0032569",33,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",46,16,"outdoors",0
2019,"NE","N.Folk","00-0025565",44,16,"outdoors",1
2019,"DAL","B.Maher","00-0030332",46,16,"outdoors",1
2019,"NE","N.Folk","00-0025565",46,16,"outdoors",0
2019,"DAL","B.Maher","00-0030332",27,16,"outdoors",1
2019,"NE","N.Folk","00-0025565",48,16,"outdoors",0
2019,"NE","N.Folk","00-0025565",42,16,"outdoors",1
2019,"DAL","B.Maher","00-0030332",29,16,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",39,17,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",23,17,"outdoors",1
2019,"DEN","B.McManus","00-0029822",45,17,"outdoors",1
2019,"DET","M.Prater","00-0023853",39,17,"outdoors",0
2019,"WAS","D.Hopkins","00-0030098",28,17,"outdoors",1
2019,"DET","M.Prater","00-0023853",24,17,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",37,17,"outdoors",1
2019,"DET","M.Prater","00-0023853",49,17,"outdoors",1
2019,"DET","M.Prater","00-0023853",21,17,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",42,17,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",39,17,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",29,7,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",27,7,"outdoors",1
2019,"SF","C.McLaughlin","00-0035358",48,7,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",35,NA,"indoors",1
2019,"IND","A.Vinatieri","00-0016919",36,NA,"indoors",1
2019,"HOU","K.Fairbairn","00-0032726",36,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",49,9,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",50,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",36,14,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",46,14,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",40,14,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",26,14,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",42,12,"outdoors",0
2019,"NYG","A.Rosas","00-0032870",43,12,"outdoors",0
2019,"CHI","E.Pineiro","00-0034173",26,12,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",24,12,"outdoors",1
2019,"LV","D.Carlson","00-0034161",48,12,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",24,12,"outdoors",1
2019,"LV","D.Carlson","00-0034161",43,12,"outdoors",0
2019,"NYJ","S.Ficken","00-0033138",35,12,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",48,12,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",26,10,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",27,10,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",47,10,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",26,10,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",28,17,"outdoors",1
2019,"SEA","J.Myers","00-0031492",24,17,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",25,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",40,NA,"indoors",1
2019,"TB","M.Gay","00-0035269",32,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",38,NA,"indoors",1
2019,"BUF","S.Hauschka","00-0025944",50,NA,"indoors",0
2019,"DAL","B.Maher","00-0030332",35,NA,"indoors",0
2019,"BUF","S.Hauschka","00-0025944",41,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",47,NA,"indoors",0
2019,"BUF","S.Hauschka","00-0025944",26,NA,"indoors",1
2019,"DET","M.Prater","00-0023853",25,NA,"indoors",1
2019,"CHI","E.Pineiro","00-0034173",30,NA,"indoors",1
2019,"DET","M.Prater","00-0023853",24,NA,"indoors",1
2019,"CLE","A.Seibert","00-0035145",31,6,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",39,6,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",29,6,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",34,6,"outdoors",1
2019,"GB","M.Crosby","00-0025580",47,10,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",27,10,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",45,10,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",30,7,"outdoors",1
2019,"DEN","B.McManus","00-0029822",31,7,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",55,7,"outdoors",0
2019,"DEN","B.McManus","00-0029822",52,7,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",46,7,"outdoors",1
2019,"DEN","B.McManus","00-0029822",53,7,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",27,NA,"indoors",1
2019,"LA","G.Zuerlein","00-0029621",41,NA,"indoors",0
2019,"LA","G.Zuerlein","00-0029621",33,NA,"indoors",1
2019,"SEA","J.Myers","00-0031492",29,1,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",47,1,"outdoors",1
2019,"SEA","J.Myers","00-0031492",29,1,"outdoors",1
2019,"SEA","J.Myers","00-0031492",36,1,"outdoors",1
2019,"NE","K.Forbath","00-0028787",23,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",22,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",42,NA,"indoors",0
2019,"ATL","Y.Koo","00-0033702",45,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",47,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",42,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",45,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",43,NA,"indoors",1
2019,"NYJ","S.Ficken","00-0033138",42,15,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",24,15,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",39,15,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",48,15,"outdoors",0
2019,"CIN","R.Bullock","00-0029421",47,15,"outdoors",1
2019,"LV","D.Carlson","00-0034161",44,20,"outdoors",0
2019,"KC","H.Butker","00-0033303",50,20,"outdoors",1
2019,"LV","D.Carlson","00-0034161",34,20,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",48,15,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",43,15,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",49,15,"outdoors",0
2019,"MIA","J.Sanders","00-0034794",51,15,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",37,15,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",30,13,"outdoors",1
2019,"SF","R.Gould","00-0023252",51,13,"outdoors",0
2019,"SF","R.Gould","00-0023252",32,13,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",49,13,"outdoors",1
2019,"TB","M.Gay","00-0035269",25,15,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",53,15,"outdoors",1
2019,"TB","M.Gay","00-0035269",37,15,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",55,NA,"indoors",0
2019,"IND","A.Vinatieri","00-0016919",53,NA,"indoors",0
2019,"IND","A.Vinatieri","00-0016919",28,NA,"indoors",1
2019,"TEN","R.Succop","00-0026968",31,NA,"indoors",1
2019,"IND","A.Vinatieri","00-0016919",46,NA,"indoors",0
2019,"WAS","D.Hopkins","00-0030098",25,16,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",42,16,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",49,16,"outdoors",0
2019,"WAS","D.Hopkins","00-0030098",36,16,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",36,18,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",36,18,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",47,18,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",48,18,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",37,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",46,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",35,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",29,NA,"indoors",1
2019,"ATL","Y.Koo","00-0033702",50,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",42,NA,"indoors",1
2019,"CIN","R.Bullock","00-0029421",34,16,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",44,16,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",28,16,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",53,16,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",31,16,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",46,16,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",36,9,"outdoors",1
2019,"DAL","B.Maher","00-0030332",42,9,"outdoors",0
2019,"DAL","B.Maher","00-0030332",31,9,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",54,NA,"indoors",1
2019,"DEN","B.McManus","00-0029822",36,NA,"indoors",1
2019,"MIN","D.Bailey","00-0028660",27,NA,"indoors",1
2019,"DET","M.Prater","00-0023853",45,NA,"indoors",0
2019,"MIN","D.Bailey","00-0028660",50,NA,"indoors",1
2019,"IND","C.McLaughlin","00-0035358",50,9,"outdoors",1
2019,"IND","C.McLaughlin","00-0035358",19,9,"outdoors",1
2019,"TB","M.Gay","00-0035269",44,9,"outdoors",1
2019,"IND","C.McLaughlin","00-0035358",47,9,"outdoors",0
2019,"KC","H.Butker","00-0033303",48,8,"outdoors",1
2019,"NE","N.Folk","00-0025565",41,8,"outdoors",0
2019,"KC","H.Butker","00-0033303",31,8,"outdoors",1
2019,"KC","H.Butker","00-0033303",41,8,"outdoors",1
2019,"NE","N.Folk","00-0025565",29,8,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",26,7,"outdoors",1
2019,"LAC","M.Badgley","00-0034084",40,7,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",22,9,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",37,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",25,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",28,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",31,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",34,9,"outdoors",0
2019,"MIA","J.Sanders","00-0034794",53,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",48,9,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",42,9,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",37,9,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",44,9,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",34,11,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",34,11,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",47,11,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",30,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",30,NA,"indoors",1
2019,"PIT","C.Boswell","00-0031136",37,NA,"indoors",1
2019,"PIT","C.Boswell","00-0031136",25,NA,"indoors",1
2019,"SEA","J.Myers","00-0031492",39,4,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",37,4,"outdoors",0
2019,"SEA","J.Myers","00-0031492",34,4,"outdoors",1
2019,"NO","W.Lutz","00-0032569",55,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",48,NA,"indoors",1
2019,"SF","R.Gould","00-0023252",41,NA,"indoors",1
2019,"SF","R.Gould","00-0023252",30,NA,"indoors",1
2019,"TEN","R.Succop","00-0026968",42,5,"outdoors",0
2019,"GB","M.Crosby","00-0025580",32,10,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",52,10,"outdoors",1
2019,"GB","M.Crosby","00-0025580",33,10,"outdoors",1
2019,"ATL","Y.Koo","00-0033702",43,6,"outdoors",1
2019,"SF","R.Gould","00-0023252",22,6,"outdoors",1
2019,"SF","R.Gould","00-0023252",46,6,"outdoors",1
2019,"SF","R.Gould","00-0023252",43,6,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",49,6,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",36,6,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",30,7,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",27,7,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",44,NA,"indoors",1
2019,"CLE","A.Seibert","00-0035145",45,NA,"indoors",0
2019,"ARI","Z.Gonzalez","00-0033862",21,NA,"indoors",1
2019,"KC","H.Butker","00-0033303",23,8,"outdoors",1
2019,"KC","H.Butker","00-0033303",24,8,"outdoors",1
2019,"DEN","B.McManus","00-0029822",32,8,"outdoors",1
2019,"KC","H.Butker","00-0033303",44,8,"outdoors",1
2019,"TEN","R.Succop","00-0026968",45,4,"outdoors",0
2019,"HOU","K.Fairbairn","00-0032726",29,4,"outdoors",1
2019,"NO","W.Lutz","00-0032569",33,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",26,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",28,7,"outdoors",1
